Station,Lat,Lon,Date,Depth,Chl_GFF,Chl_0_2,Chl_5,Chl_2to5,Chl_0_2to2,Chl_10,Chl_5to10,Hbac1,Cyrptophytes,Cocolithophores,Syn,Pro,Peuk,Hbac2,Neuk,DMSP_particulate,DMSP_dissolved_plus_particulate,DMS_dissolved_plus_particulate,GP,GP_se,NCP,DCR,HPLC_Allo,HPLC_19But,HPLC_Chl_b,HPLC_Chl_c2,HPLC_Chl_c3,HPLC_Chl_a,HPLC_Diad,HPLC_dv_Chl_a,HPLC_dv_Chl_b,HPLC_Fuco,HPLC_19Hex,HPLC_Peri,HPLC_Viol,HPLC_Zea,Ammonium,Nitrite,NitratePlusNitrite,Orthophosphate,Silicate,POC,PON,PP_14C_0_2to2,PP_14C_2plus,Zinser_QPCR,HLI,HLII,Zinser_MIT_9211,LLI,LLII_LLIII,LLIV,Density,Temp,Salinity,PAR,Fluor_Chl_a,kd412,kd443,kd490,kd510,kd560,kd620,kd665,kd685,Dist
PO4,,,,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,34.28601864,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,35.08734456,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,35.90739891,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,36.74661941,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,37.605454,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,38.48436109,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,39.38380983,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,40.30428031,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,41.24626383,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,42.2102632,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,43.19679297,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,44.20637972,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,45.23956233,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,46.29689227,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,47.37893391,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,48.48626481,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,49.61947603,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,50.77917243,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,51.96597302,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,53.18051128,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,54.42343548,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,55.69540906,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,56.99711094,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,58.32923594,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,59.6924951,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,61.08761608,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,62.51534354,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,63.97643956,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,65.47168402,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,67.00187504,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,68.56782937,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,70.17038287,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,71.81039093,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,73.48872892,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,75.2062927,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,76.96399902,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,78.76278611,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,80.60361409,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,82.48746553,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,84.41534596,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,86.38828443,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,88.40733402,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,90.47357242,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,92.58810254,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,94.75205303,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,96.96657893,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,99.23286229,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,101.5521128,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,103.9255683,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,106.3544957,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,108.8401916,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,111.3839826,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,113.9872267,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,116.6513132,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,119.3776642,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,122.1677349,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,125.0230146,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,127.9450273,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,130.9353327,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,133.995527,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,137.1272434,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,140.3321538,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,143.6119686,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,146.9684386,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,150.4033554,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,153.9185523,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,157.5159057,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,161.1973357,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,164.9648074,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,168.8203317,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,172.7659665,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,176.8038178,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,180.9360411,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,185.1648418,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,189.4924772,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,193.9212572,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,198.4535458,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,203.0917621,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,207.8383819,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,212.6959387,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,217.6670253,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,222.7542952,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,227.9604637,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,233.2883098,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,238.7406772,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,244.3204762,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,250.0306852,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,255.874352,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,261.8545958,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,267.9746087,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,274.2376573,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,280.6470846,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,287.2063118,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,293.9188399,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,300.7882518,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,307.8182143,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,315.0124796,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,322.3748878,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,329.9093688,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,337.6199441,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,345.5107295,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,353.5859367,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,361.849876,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,370.3069584,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,378.9616981,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,387.8187146,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,396.8827355,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,406.1585988,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,415.6512558,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,425.3657733,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,435.3073365,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,445.4812519,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,455.89295,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,466.5479882,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,477.4520539,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,488.6109671,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,500.0306842,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,511.7173007,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,523.6770544,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,535.9163291,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,548.4416576,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,561.2597256,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,574.3773749,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,587.8016072,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,601.539588,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,615.5986501,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,629.9862978,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,644.7102107,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,659.778248,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,675.1984523,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,690.9790546,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,707.1284779,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,723.6553423,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,740.5684692,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,757.8768864,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,775.5898323,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,793.7167617,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,812.26735,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,831.251499,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,850.6793416,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,870.5612479,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,890.9078301,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,911.7299485,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,933.0387173,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,954.8455103,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,977.1619673,,,,,,,,,,,,,,25,,,,,,,,,,,,
PO4,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.023371799,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.047289838,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.071766885,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.096816005,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.122450568,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.148684257,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.175531074,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.203005349,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.231121748,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.259895278,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.289341297,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
